,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
31,387.1458544254303,8.62994617612146,0.062193107604980466,0.006833443392893743,1000.0,sag,"{'C': 1000.0, 'solver': 'sag'}",0.7300171670225684,0.731817610852908,0.7316082569191475,0.7367583636896538,0.7335761838964954,0.7327555164761547,0.0022974207280619897,13,0.7345099393901329,0.7343005788818056,0.7333375205434999,0.7315579562227177,0.7337562415601545,0.733492447319662,0.0010511148601983992,0.7300345781583476,0.731802051050569,0.7314159298986809,0.7368464401268512,0.7334633145022755,0.7327124627473449,0.002338138579701068,14,0.7345052969498698,0.7343043123480364,0.7333784729177988,0.7315343245057225,0.7337847808458811,0.7335014375134618,0.001059931987354712,0.8020471437770232,0.8006077897486631,0.8022702649688407,0.8077284335769901,0.8057839668229279,0.8036875197788891,0.0026422814466033136,20,0.8062271645613255,0.8065673674213871,0.8062116035617983,0.804766791263167,0.805395513345514,0.8058336880306385,0.0006582089553367909,0.7466677843909799,0.7494979919678715,0.7491508574268909,0.7534096649267553,0.7496049896049896,0.7496662576634975,0.0021587794897962903,13,0.7522448039851811,0.7512878502324413,0.7484832581085337,0.7493100275988961,0.7501101067511168,0.7502872093352337,0.0013471413079638205,0.7222087083434687,0.7242299296628668,0.7278068410462777,0.7271471520273015,0.7289341743490215,0.7260653610857872,0.0024769211742127636,16,0.7265743454968159,0.7265197845368758,0.7254562842085986,0.7241170290147902,0.725697473876433,0.7256729834267027,0.0008942122977049547,0.7342346055560135,0.7366473418033799,0.738324624428478,0.7400454827372338,0.7391250871222992,0.7376754283294809,0.0020511629554874375,13,0.7391867711482691,0.738696260912535,0.7367898989481516,0.736498150431566,0.7377018748839801,0.7377745912649003,0.001043832821296979
32,3383.4190855026245,1115.149347378134,0.0745917797088623,0.004710632617598951,10000.0,newton-cg,"{'C': 10000.0, 'solver': 'newton-cg'}",0.7303102625298329,0.732361931080685,0.7316919984926517,0.7364652681823891,0.7331574760289746,0.7327973872629067,0.0020581695856687794,7,0.734572747542631,0.7346460237205455,0.7338504537889018,0.7317149766039632,0.7342168346784747,0.7338002072669033,0.00108041788041336,0.7303278931323531,0.732346629414313,0.7314969565862753,0.7365513324098346,0.7330410726514622,0.7327527768388478,0.002104007610665734,9,0.734568148938495,0.7346498285397645,0.7338914383149636,0.7316914704141417,0.734245521770542,0.7338092815955812,0.0010922067777244758,0.8022812333409907,0.8006574814330101,0.8024745885635512,0.8080125451460949,0.8057787351293845,0.8038409167226062,0.002668008583699366,9,0.806602510508829,0.8069478241520672,0.8065766293342885,0.8051074843482817,0.8057941746320056,0.8062057245950944,0.0006665172392656753,0.7471707603319642,0.7497489959839357,0.7494822301383481,0.7527361508671494,0.7496881496881497,0.7497652574019094,0.0017688378949420368,3,0.7521401511187391,0.7519579511663944,0.749008082292432,0.7493727523626328,0.7506553973280762,0.7506268668536549,0.0012849821255401714,0.7224023342519047,0.7248827050639055,0.7277773308663824,0.72702878516832,0.7283082888996607,0.7260798888500346,0.00217739005430304,14,0.7267083257497624,0.726711594114909,0.7259501912590542,0.7243093587696785,0.7261071551741627,0.7259573250135134,0.0008799109831657881,0.7345778217332181,0.7371061939623264,0.7384703289527386,0.7396591661151555,0.7388435848051469,0.737731419113717,0.0017796174704229483,8,0.7392055622981507,0.7391192483044654,0.7372989057995721,0.7366279249005766,0.7381772433848248,0.738085776937518,0.001007456915259089
33,52.05082268714905,3.840874471486528,0.06761908531188965,0.0029184429328002756,10000.0,lbfgs,"{'C': 10000.0, 'solver': 'lbfgs'}",0.7302683917430809,0.7322781895071808,0.7316501277058995,0.7365908805426454,0.7331993468157266,0.7327973872629067,0.002122910826460696,7,0.7345832155680474,0.7346460237205455,0.7338399857634854,0.7317568487056286,0.7341854306022255,0.7338023008719865,0.0010633700309678573,0.7302859784706045,0.7322628141431706,0.7314555349973432,0.7366771709800717,0.7330832382780434,0.7327529473738468,0.0021687815944041035,7,0.7345786142251393,0.7346498193350813,0.733880998593913,0.7317334817560947,0.7342140992984779,0.7338114026417413,0.0010748320395562582,0.8022837508855061,0.8006509596624142,0.8024821280501923,0.8080234851912114,0.8057754811001565,0.8038431609778961,0.0026714524621796617,4,0.8066019301754603,0.8069472595981668,0.806576519753927,0.8051070784648884,0.8057935263573704,0.8062052628699625,0.0006665240750576527,0.7470869310084668,0.7497489959839357,0.7493993869604838,0.7529045293820509,0.7496881496881497,0.7497655986046174,0.0018530262527099274,2,0.7521610816920276,0.7519160698580224,0.749008082292432,0.7493100275988961,0.7506134518990792,0.7506017426680914,0.0012936315142099426,0.7223798330226149,0.7247654480750566,0.7277554304102977,0.7271322871778193,0.7283671325846328,0.7260800262540842,0.0022165122713172433,13,0.7267138523761375,0.7267299479851849,0.7259354208630898,0.7243951246134255,0.7260813113689848,0.7259711314413645,0.0008514281317512489,0.7345256737822468,0.7370455667050502,0.738418840047345,0.7397940191090707,0.7388738627981314,0.7377315924883688,0.0018318973966521723,7,0.7392185298322483,0.7391085083828206,0.7372912878161679,0.7366419666807124,0.7381436069833871,0.7380807799390673,0.0010048013948606108
34,121.96789207458497,15.56793494274817,0.0637434959411621,0.001604823977356223,10000.0,liblinear,"{'C': 10000.0, 'solver': 'liblinear'}",0.730352133316585,0.732361931080685,0.7316919984926517,0.7364233973956371,0.7331993468157266,0.7328057614202571,0.002034696223727419,4,0.7345832155680474,0.7346250876697129,0.733829517738069,0.7317045085785469,0.7342063666530583,0.7337897392414868,0.0010817355798789267,0.7303698077941019,0.732346629414313,0.7314978648314102,0.7365092377811092,0.7330826526930423,0.7327612385027954,0.0020802769160002134,4,0.7345786197041174,0.7346288786808952,0.7338703885849804,0.7316810162868522,0.7342350720129764,0.7337987950539644,0.0010933997839549991,0.8022810299738851,0.8006557843701239,0.8024762577708261,0.8080172297295165,0.8057787000644143,0.8038418003817531,0.0026697265602884834,7,0.8066024596639118,0.8069480634738295,0.8065758798046151,0.805107306829087,0.805794043574456,0.8062055506691799,0.0006665558198725508,0.7472545896554614,0.7497489959839357,0.7493993869604838,0.7526519616096986,0.7497713097713098,0.749765248796178,0.001718759783143099,7,0.7521401511187391,0.7518741885496503,0.7489451033903642,0.7493518441080539,0.7506553973280762,0.7505933368989768,0.0012880252114907263,0.7224248318340222,0.7248827050639055,0.7278139834258589,0.7270065869724323,0.7283302366911706,0.7260916687974779,0.002178160498509107,9,0.7267230221646983,0.7267188859878155,0.7259482337620056,0.7243037872357625,0.7260924250415872,0.7259572708383738,0.0008853009749375504,0.7346299653865173,0.7371061939623264,0.7384489795918368,0.739607032057911,0.7388952630716277,0.7377374868140437,0.0017548269055100041,5,0.7392131653381332,0.7390825536995296,0.7372673823866748,0.7366149419381359,0.7381696313482856,0.7380695349421519,0.0010102877120427554
35,349.3502883911133,13.84645951197854,0.0562896728515625,0.00769623580281643,10000.0,sag,"{'C': 10000.0, 'solver': 'sag'}",0.7300171670225684,0.731817610852908,0.7316082569191475,0.7367583636896538,0.7335761838964954,0.7327555164761547,0.0022974207280619897,13,0.7345099393901329,0.7343005788818056,0.7333375205434999,0.7315579562227177,0.7337562415601545,0.733492447319662,0.0010511148601983992,0.7300345781583476,0.731802051050569,0.7314159298986809,0.7368464401268512,0.7334633145022755,0.7327124627473449,0.002338138579701068,14,0.7345052969498698,0.7343043123480364,0.7333784729177988,0.7315343245057225,0.7337847808458811,0.7335014375134618,0.001059931987354712,0.8020471157263881,0.8006078388372588,0.8022702649688407,0.8077284826669362,0.805784001887898,0.8036875408174644,0.0026422940656960587,19,0.8062271834090102,0.8065673783793433,0.8062116180264061,0.8047667938930809,0.8053955243035031,0.8058336996022689,0.00065821300110918,0.7466677843909799,0.7494979919678715,0.7491508574268909,0.7534096649267553,0.7496049896049896,0.7496662576634975,0.0021587794897962903,13,0.7522448039851811,0.7512878502324413,0.7484832581085337,0.7493100275988961,0.7501101067511168,0.7502872093352337,0.0013471413079638205,0.7222087083434687,0.7242299296628668,0.7278068410462777,0.7271471520273015,0.7289341743490215,0.7260653610857872,0.0024769211742127636,16,0.7265743454968159,0.7265197845368758,0.7254562842085986,0.7241170290147902,0.725697473876433,0.7256729834267027,0.0008942122977049547,0.7342346055560135,0.7366473418033799,0.738324624428478,0.7400454827372338,0.7391250871222992,0.7376754283294809,0.0020511629554874375,13,0.7391867711482691,0.738696260912535,0.7367898989481516,0.736498150431566,0.7377018748839801,0.7377745912649003,0.001043832821296979
